District,District Code,Incumbent Party,Incumbent Name,,Year First Elected,Birth Year,Gender,Race or Ethnicity,Religious Affiliation,LGBTQ Status,Pre-2022 Incumbent,2020 President,,2016 President,,2022 House,,,,2023-2032 House Specials,,,Voting Age Population by Race (2020 Census),,,,,,Citizen Voting Age Population by Race (2016-2020 ACS),,,,,,Educational Attainment by Race for Adults Ages 25+ (2017-2021 ACS),,,,,,,2020 President,,,2016 President,,,2022 House,,,,,,2023-2032 House Special Elections,,,,Total Population (2020 Census),,,,,,,Voting Age Population (2020 Census),,,,,,,Citizen Voting Age Population (2016-2020 ACS),,,,,,,Educational Attainment for Adults 25+ (2017-2021 ACS),,,
Pennsylvania's 7th,PA-07,Democratic,Susan,Wild,2018 Special,1957,Woman,White,Jewish,No,Re-elected,49.7,49.1,46.7,49.5,50.9,48.9,0,0,,,,72.7,16.2,7.3,3.6,1.4,0.1,78.0,14.0,5.2,2.3,0.4,0.0,30.5,234,32.9,268,52.3,131,331,"396,503","197,117","194,660","339,075","158,299","167,974","297,384","151,364","145,527",0,0,493,,,,,"764,865","524,516","146,250","66,126","29,717","11,738","1,038","606,167","440,493","98,047","44,286","21,716","8,444",729,"564,439","440,344","78,832","29,278","13,032","2,121",172,"527,605","161,128","398,935","131,344"
Pennsylvania's 8th,PA-08,Democratic,Matt,Cartwright,2012,1961,Man,White,Christian - Roman Catholic,No,Re-elected,48.0,50.9,44.4,52.5,51.1,48.7,0,0,,,,78.2,10.9,7.7,2.4,1.4,0.1,83.4,8.5,5.9,1.6,0.4,0.1,25.8,321,27.0,356,60.9,66,332,"381,336","183,189","194,267","331,976","147,533","174,353","287,328","146,956","139,930",0,0,442,,,,,"764,866","570,830","100,601","69,281","20,186","12,091","1,147","615,677","481,366","67,114","47,272","15,070","8,678",753,"576,168","480,433","49,157","33,896","9,174","2,483",322,"547,472","141,316","444,856","120,010"
Pennsylvania's 9th,PA-09,Republican,Dan,Meuser,2018,1964,Man,White,Christian - Roman Catholic,No,Re-elected,31.0,67.5,28.2,67.8,30.6,69.2,0,0,,,,89.5,4.6,3.0,1.2,1.4,0.1,92.4,3.8,2.6,0.7,0.5,0.0,21.4,395,21.6,419,72.4,8,333,"386,871","119,969","261,281","338,162","95,528","229,335","302,250","92,622","209,185",0,0,443,,,,,"764,864","669,737","44,306","27,688","10,160","11,451",914,"610,368","545,984","28,370","18,578","7,211","8,339",616,"605,356","559,314","22,786","15,701","4,322","3,038",205,"541,577","116,141","497,398","107,682"
Pennsylvania's 10th,PA-10,Republican,Scott,Perry,2012,1962,Man,White,Christian - Evangelical Protestant - United Brethren,No,Re-elected,47.2,51.3,42.9,52.8,46.1,53.7,0,0,,,,74.7,7.9,11.5,4.9,1.5,0.1,80.6,6.0,10.2,2.7,0.4,0.0,32.4,200,34.4,246,52.8,126,334,"399,568","188,632","205,148","347,702","149,136","183,645","315,085","145,215","169,331",0,0,539,,,,,"764,864","544,794","72,462","101,805","41,079","12,109","1,180","600,698","448,938","47,283","68,934","29,488","8,761",797,"560,108","451,360","33,587","57,260","15,105","2,482",18,"531,053","172,031","416,866","143,565"
Pennsylvania's 11th,PA-11,Republican,Lloyd,Smucker,2016,1964,Man,White,Christian - Protestant - Lutheran,No,Re-elected,38.6,59.9,34.9,60.3,38.4,61.5,0,0,,,,84.2,7.8,4.6,2.5,1.3,0.1,87.6,6.8,3.4,1.7,0.4,0.0,28.8,268,29.5,319,61.8,62,335,"397,039","153,327","237,723","341,559","119,068","206,088","317,165","121,835","194,991",0,0,339,,,,,"764,864","625,709","70,434","41,832","21,199","10,785",897,"591,963","498,270","45,997","26,950","14,813","7,710",563,"564,660","494,655","38,475","19,302","9,320","2,186",127,"519,216","149,384","448,154","132,123"
Pennsylvania's 12th,PA-12,Democratic,Summer,Lee,2022,1987,Woman,Black,Christian - Protestant,No,Open Seat - Retired (Mike Doyle),59.4,39.5,57.1,39.6,55.9,43.6,0,0,,,,75.8,2.4,15.1,5.2,1.2,0.1,80.5,1.9,14.8,2.2,0.5,0.0,39.1,113,40.9,159,47.6,172,336,"429,696","255,322","169,617","394,337","225,161","156,160","330,124","184,674","143,946",0,0,"1,504",,,,,"764,864","557,398","21,121","133,410","40,854","10,487",833,"629,692","477,362","15,269","95,178","32,534","7,609",570,"595,526","479,685","11,025","88,257","13,262","3,194",101,"546,146","213,716","431,015","176,086"
Pennsylvania's 13th,PA-13,Republican,John,Joyce,2018,1957,Man,White,Christian - Roman Catholic,No,Re-elected,26.8,72.0,25.2,71.4,0,95,0,0,,,,91.3,2.9,3.0,1.0,1.4,0.1,94.3,1.9,2.7,0.6,0.4,0.0,20.9,403,21.1,421,74.4,5,337,"400,132","107,198","288,121","346,741","87,351","247,597","274,686",0,"260,345",0,0,"14,341",,,,,"764,864","685,539","27,923","28,330","8,131","12,151",755,"608,305","555,296","17,552","18,063","5,797","8,796",469,"599,333","565,098","11,618","15,891","3,651","2,694",104,"543,816","113,847","508,038","107,313"
Pennsylvania's 14th,PA-14,Republican,Guy,Reschenthaler,2018,1983,Man,White,Christian - Protestant,No,Re-elected,33.7,65.2,32.4,64.4,0,95,0,0,,,,91.6,1.3,3.9,0.9,1.3,0.1,94.4,1.0,3.5,0.6,0.5,0.0,25.5,324,25.7,375,70.1,18,338,"412,038","138,892","268,695","362,683","117,360","233,694","242,766",0,"230,865",0,0,"11,901",,,,,"764,866","691,321","12,146","35,308","7,699","11,304",782,"624,593","572,257","8,304","24,619","5,495","8,276",500,"618,051","583,558","6,291","21,557","3,760","2,817",91,"557,184","141,971","522,409","134,485"
Pennsylvania's 15th,PA-15,Republican,"Glenn ""GT""",Thompson,2008,1959,Man,White,Christian - Protestant,No,Multiple: Re-elected (GT Thompson) and Retired (Fred Keller),30.8,67.8,29.8,66.2,30.0,69.8,0,0,,,,90.8,2.1,2.6,2.5,1.4,0.1,94.1,1.8,2.6,1.0,0.5,0.0,24.3,345,23.9,403,71.6,11,339,"387,754","119,459","263,001","345,233","102,928","228,626","305,731","91,729","213,417",0,0,585,,,,,"764,864","691,812","16,775","20,569","18,712","11,614",890,"621,955","564,442","12,831","16,172","15,457","8,613",663,"617,056","580,838","10,977","16,054","6,195","3,010",62,"535,740","130,157","500,422","119,683"
Pennsylvania's 16th,PA-16,Republican,Mike,Kelly,2010,1948,Man,White,Christian - Roman Catholic,No,Re-elected,39.0,59.7,36.9,59.0,40.6,59.3,0,0,,,,89.1,2.1,4.8,1.6,1.4,0.1,92.5,1.7,4.4,0.9,0.5,0.0,28.3,274,28.9,328,65.8,44,340,"406,695","158,730","242,664","360,305","132,840","212,617","321,327","130,443","190,546",0,0,338,,,,,"764,865","665,554","20,408","46,299","14,306","12,168",635,"610,144","543,898","12,768","29,501","9,923","8,764",430,"598,771","553,937","10,460","26,216","5,171","2,706",110,"540,650","153,167","496,897","143,407"
Pennsylvania's 17th,PA-17,Democratic,Chris,Deluzio,2022,1984,Man,White,Christian - Roman Catholic,No,Open Seat - Ran for Senate and lost in primary (Conor Lamb),52.3,46.5,48.7,47.6,53.3,46.5,0,0,,,,84.2,2.0,8.3,3.6,1.2,0.1,89.0,1.3,7.7,1.6,0.4,0.0,42.9,87,43.2,137,50.6,148,341,"454,479","237,707","211,205","399,005","194,193","190,044","363,384","193,615","169,013",0,0,756,,,,,"764,864","626,441","18,447","72,514","32,398","10,475",739,"615,543","518,521","12,366","51,282","22,206","7,621",492,"577,640","513,917","7,425","44,382","9,517","2,133",227,"559,932","239,934","489,304","211,238"
Rhode Island's 1st,RI-01,Vacant (D),,,,,,,,,Re-elected,63.8,34.7,59.1,34.4,64.0,35.8,0,0,7-Nov-23,,,67.9,15.9,10.2,4.5,1.8,0.2,75.7,12.6,7.6,3.0,0.9,0.1,35.8,152,40.4,164,45.1,194,342,"239,685","152,956","83,225","218,308","129,113","75,152","156,734","100,318","56,055",0,0,361,,,,,"548,078","350,196","101,746","63,733","25,544","11,232","1,341","440,812","299,123","70,297","44,874","19,920","8,011",961,"386,029","292,139","48,713","29,490","11,567","3,498",230,"381,080","136,402","271,819","109,909"
Rhode Island's 2nd,RI-02,Democratic,Seth,Magaziner,2022,1983,Man,White - Jewish,Unknown/Refused to Say,No,Open Seat - Retired (Jim Langevin),56.1,42.4,50.2,42.9,50.4,46.7,0,0,,,,76.8,12.5,5.7,3.8,1.9,0.2,83.0,9.3,4.2,2.6,0.8,0.1,34.9,165,37.2,205,52.1,133,343,"275,313","154,530","116,697","245,836","123,412","105,391","201,089","101,432","93,969",0,0,"5,688",,,,,"549,301","403,854","80,355","36,192","22,906","12,125",990,"446,782","343,312","55,691","25,492","17,026","8,636",694,"409,036","339,490","38,056","17,322","10,551","3,396",284,"385,535","134,367","308,690","114,771"
South Carolina's 1st,SC-01,Republican,Nancy,Mace,2020,1977,Woman,White,Christian - Protestant - Nondenominational,No,Re-elected,44.9,53.5,39.8,54.5,42.5,56.4,0,0,,,,71.1,6.8,17.4,2.5,1.9,0.2,74.4,3.8,19.0,1.9,0.8,0.0,40.2,104,46.4,110,39.8,249,344,"383,006","171,781","204,848","296,506","117,934","161,727","272,681","115,796","153,757",0,0,"3,128",,,,,"731,203","498,807","59,591","137,077","20,720","15,289","1,603","570,538","405,889","38,918","99,209","14,413","10,965","1,048","546,401","406,294","20,951","104,048","10,229","4,154",239,"507,663","203,984","371,236","172,374"
South Carolina's 2nd,SC-02,Republican,Joe,Wilson,2001 Special,1947,Man,White,Christian - Protestant - Presbyterian,No,Re-elected,43.9,54.5,38.9,56.1,39.8,60.0,0,0,,,,64.1,6.0,25.4,2.7,2.2,0.2,67.9,3.4,26.0,1.7,0.9,0.1,34.3,170,36.9,209,42.8,221,345,"366,492","161,002","199,780","312,592","121,631","175,216","246,126","98,081","147,699",0,0,346,,,,,"731,203","446,768","51,434","198,945","21,602","16,743","1,489","563,028","360,714","33,556","142,949","15,340","12,326","1,039","547,091","371,620","18,629","142,020","9,033","4,665",337,"502,291","172,531","333,222","123,100"
South Carolina's 3rd,SC-03,Republican,Jeff,Duncan,2010,1966,Man,White,Christian - Protestant - Baptist,No,Re-elected,30.6,68.0,29.1,66.9,0,97.6,0,0,,,,74.0,4.8,17.6,1.5,2.1,0.1,77.1,2.4,18.8,0.8,0.6,0.0,24.5,338,27.1,354,56.3,97,346,"348,346","106,461","236,981","296,737","86,408","198,581","194,569",0,"189,971",0,0,"4,598",,,,,"731,204","524,457","42,512","137,366","11,378","15,656",890,"577,297","427,484","27,422","101,520","8,411","11,995",575,"554,040","427,399","13,521","104,336","4,583","3,336",114,"498,054","121,801","378,318","102,376"
South Carolina's 4th,SC-04,Republican,William,Timmons,2018,1984,Man,White,Christian - Protestant - Episcopalian,No,Re-elected,39.8,58.4,35.4,59.2,0,90.8,0,0,,,,67.0,9.0,19.0,3.1,2.0,0.1,72.8,4.1,20.2,2.1,0.6,0.1,34.0,178,39.5,179,44.0,205,347,"347,082","138,171","202,545","289,264","102,316","171,362","182,365",0,"165,607",0,0,"16,758",,,,,"731,204","468,620","77,653","148,194","24,037","15,395","1,218","565,412","379,099","50,888","107,592","17,341","11,342",780,"519,888","378,391","21,463","104,953","10,999","3,125",687,"488,830","166,103","341,172","134,871"
South Carolina's 5th,SC-05,Republican,Ralph,Norman,2017 Special,1953,Man,White,Christian - Protestant - Presbyterian,No,Re-elected,40.2,58.4,37.9,58.2,34.5,64.0,0,0,,,,66.5,4.5,24.7,2.3,2.1,0.1,69.6,2.7,25.5,1.2,1.0,0.0,27.0,296,29.3,321,49.2,157,348,"365,450","147,073","213,484","302,047","114,404","175,665","241,707","83,299","154,725",0,0,"3,683",,,,,"731,204","468,920","39,825","188,617","18,837","16,711","1,042","562,685","374,151","25,482","138,774","12,693","11,840",681,"539,949","375,641","14,667","137,887","6,330","5,139",82,"498,522","134,507","343,716","100,860"
South Carolina's 6th,SC-06,Democratic,Jim,Clyburn,1992,1940,Man,Black,Christian - Protestant - African Methodist Episcopal,No,Re-elected,65.3,33.2,63.9,32.3,62.0,37.9,0,0,,,,44.6,5.3,46.9,2.1,1.6,0.2,45.4,2.2,50.4,1.0,0.8,0.0,26.7,306,38.0,196,28.2,325,349,"336,352","219,768","111,769","305,940","195,406","98,753","211,028","130,923","79,879",0,0,226,,,,,"731,204","304,061","45,619","358,538","15,872","12,507","1,473","586,760","261,421","31,196","275,133","12,439","9,509","1,030","573,216","260,435","12,602","288,801","5,944","4,558",190,"488,103","130,221","217,194","82,435"
South Carolina's 7th,SC-07,Republican,Russell,Fry,2022,1985,Man,White,Christian - Protestant - Baptist,No,Open Seat - Lost in primary (Tom Rice),40.2,58.8,39.1,58.0,35.1,64.8,0,0,,,,67.1,4.0,25.4,1.4,2.0,0.1,69.1,1.9,26.9,0.9,1.0,0.0,22.4,381,26.3,366,50.9,144,350,"366,601","147,285","215,696","299,941","117,274","174,085","253,865","89,030","164,440",0,0,395,,,,,"731,203","466,919","36,204","201,791","11,220","15,810","1,022","588,740","395,217","23,662","149,479","8,195","11,752",693,"569,136","393,440","10,793","153,343","5,328","5,828",135,"523,708","117,277","361,107","95,079"
South Dakota's At-Large,SD-AL,Republican,Dusty,Johnson,2018,1976,Man,White,Christian - Protestant,No,Re-elected,35.6,61.8,31.7,61.5,0,77.4,0,0,,,,83.1,3.6,2.2,1.9,9.1,0.2,87.0,2.4,1.5,0.9,8.1,0.0,30.0,248,31.8,288,59.4,75,351,"422,609","150,471","261,043","370,047","117,442","227,701","327,841",0,"253,821",0,0,"74,020",,,,,"886,667","705,583","38,741","26,307","18,489","98,842","1,642","669,255","556,081","23,855","14,956","12,406","60,618","1,033","644,871","561,189","15,692","9,386","5,556","52,469",252,"580,235","174,037","497,042","157,834"
Tennessee's 1st,TN-01,Republican,Diana,Harshbarger,2020,1960,Woman,White,Christian - Protestant - Baptist,No,Re-elected,22.0,76.3,19.6,76.4,19.7,78.3,0,0,,,,89.6,3.8,2.7,1.1,2.5,0.1,94.3,1.7,2.6,0.6,0.8,0.0,21.7,392,21.7,418,73.8,6,352,"336,324","74,136","256,544","280,782","55,031","214,628","188,003","37,049","147,241",0,0,"3,713",,,,,"767,871","674,765","37,332","24,950","9,239","19,531","1,017","616,550","552,337","23,185","16,903","6,671","15,172",685,"597,638","563,367","10,163","15,546","3,407","4,838",158,"551,815","119,712","512,084","111,089"
Tennessee's 2nd,TN-02,Republican,Tim,Burchett,2018,1964,Man,White,Christian - Protestant - Presbyterian,No,Re-elected,34.4,63.7,29.5,64.7,32.1,67.9,0,0,,,,84.3,4.3,6.3,2.2,2.5,0.1,89.6,2.0,6.2,1.3,0.9,0.1,32.4,201,32.9,270,60.1,67,353,"356,264","122,695","226,798","288,734","85,258","186,938","207,762","66,673","141,089",0,0,0,,,,,"767,871","630,610","41,560","55,734","18,436","20,061","1,023","609,503","513,806","26,468","38,404","13,658","15,340",677,"577,601","517,521","11,394","35,636","7,720","4,973",339,"523,621","169,541","460,199","151,314"
Tennessee's 3rd,TN-03,Republican,Chuck,Fleischmann,2010,1962,Man,White,Christian - Roman Catholic,No,Re-elected,33.1,65.0,29.9,65.1,30.2,68.4,0,0,,,,80.1,4.6,10.5,1.9,2.8,0.1,84.6,2.3,11.0,1.1,1.0,0.0,26.5,310,27.9,341,61.0,65,354,"348,163","115,371","226,469","289,486","86,554","188,416","199,830","60,334","136,639",0,0,"2,857",,,,,"767,871","597,466","44,410","88,094","15,574","22,174","1,078","607,013","485,954","28,002","63,672","11,359","17,033",692,"589,291","498,246","13,604","64,861","6,456","5,679",177,"540,716","143,552","448,516","124,920"
Tennessee's 4th,TN-04,Republican,Scott,DesJarlais,2010,1964,Man,White,Christian - Protestant - Episcopalian,No,Re-elected,30.2,67.9,27.3,68.4,25.7,70.6,0,0,,,,78.5,6.6,9.9,2.4,2.5,0.1,84.5,3.0,9.8,1.6,1.1,0.0,24.3,342,24.2,398,64.1,53,355,"324,523","98,034","220,498","257,037","70,070","175,868","173,437","44,648","122,401",0,0,"6,388",,,,,"767,872","582,497","61,910","84,304","20,160","19,723","1,122","587,445","461,084","38,964","57,907","13,978","14,896",716,"549,383","464,135","16,270","53,604","8,795","6,177",188,"506,112","123,043","416,079","100,606"
Tennessee's 5th,TN-05,Republican,Andy,Ogles,2022,1971,Man,White,Christian - Protestant,No,Open Seat - Retired (Jim Cooper),43.2,54.5,38.5,55.6,42.3,55.8,0,0,,,,71.9,8.8,12.7,4.7,2.0,0.1,79.3,3.6,13.9,2.4,0.7,0.0,44.8,71,47.5,103,41.7,233,356,"364,675","157,606","198,784","288,852","111,342","160,588","221,275","93,648","123,558",0,0,"4,069",,,,,"767,871","531,224","79,120","102,908","40,160","15,364","1,189","582,505","418,881","51,058","73,823","27,435","11,531",782,"513,576","407,228","18,277","71,410","12,493","3,487",102,"519,967","232,840","392,400","186,210"
Tennessee's 6th,TN-06,Republican,John,Rose,2018,1965,Man,White,Christian - Protestant,No,Re-elected,34.5,63.6,31.9,63.7,33.7,66.3,0,0,,,,80.1,6.4,9.4,1.6,2.5,0.1,85.7,2.5,9.7,1.0,1.0,0.0,26.1,311,26.3,368,63.2,54,357,"348,370","120,181","221,681","277,491","88,476","176,831","195,063","65,675","129,388",0,0,0,,,,,"767,871","596,648","59,323","79,753","12,965","19,716","1,078","603,423","483,180","38,463","56,693","9,376","15,119",757,"569,226","487,977","14,111","55,304","5,692","5,553",262,"531,889","138,614","440,005","115,515"
Tennessee's 7th,TN-07,Republican,Mark,Green,2018,1964,Man,White,Christian - Protestant,No,Re-elected,41.3,56.4,38.8,56.0,38.1,60.0,0,0,,,,71.9,6.2,16.7,2.8,2.3,0.3,75.9,3.8,17.2,1.8,0.9,0.1,31.4,218,32.9,269,51.0,142,358,"328,513","135,634","185,342","256,220","99,324","143,476","180,822","68,973","108,421",0,0,"3,428",,,,,"767,871","533,197","57,129","138,302","22,558","18,400","2,659","597,796","429,888","37,116","99,724","16,900","13,766","1,620","551,761","418,889","21,034","94,660","10,103","5,197",695,"506,420","158,765","379,189","124,684"
Tennessee's 8th,TN-08,Republican,David,Kustoff,2016,1966,Man,White,Jewish,No,Re-elected,30.6,67.9,28.8,67.8,24.3,74.0,0,0,,,,74.9,2.9,17.7,2.3,1.9,0.1,78.4,1.7,17.9,1.1,0.7,0.0,28.0,278,30.0,311,54.9,111,359,"359,751","110,189","244,389","312,451","90,042","211,856","210,315","51,102","155,602",0,0,"3,611",,,,,"767,871","559,410","27,839","144,190","20,521","14,704",936,"596,851","446,797","17,523","105,903","13,994","11,243",679,"572,868","449,321","10,007","102,791","6,157","3,756",151,"523,557","146,582","403,572","121,141"
Tennessee's 9th,TN-09,Democratic,Steve,Cohen,2006,1949,Man,White,Jewish,No,Re-elected,73.3,25.1,71.8,25.0,70.0,26.2,0,0,,,,28.5,7.7,60.3,2.6,1.5,0.1,31.3,2.5,64.2,1.6,0.6,0.0,26.7,307,40.1,167,18.7,377,360,"286,406","209,865","71,971","256,974","184,598","64,324","133,918","93,800","35,123",0,0,"4,995",,,,,"767,871","194,429","70,564","477,879","19,070","11,763",906,"583,387","166,369","44,938","351,708","15,019","8,961",637,"560,960","175,338","13,906","360,035","8,810","3,113",159,"504,383","134,562","153,878","61,752"
Texas' 1st,TX-01,Republican,Nathaniel,Moran,2022,1974,Man,White,Christian - Protestant - Baptist,No,Open Seat - Ran for attorney general and lost in primary (Louie Gohmert),26.5,72.4,24.6,72.4,21.9,78.1,0,0,,,,63.6,14.1,18.3,1.5,2.8,0.1,69.6,8.8,19.7,0.9,1.0,0.1,21.9,386,26.1,371,51.4,139,361,"325,932","86,340","235,935","284,986","70,209","206,319","234,662","51,438","183,224",0,0,0,,,,,"766,987","460,088","130,082","147,139","12,068","22,129","1,147","585,265","371,950","82,669","107,096","8,526","16,548",787,"549,223","382,117","48,171","107,928","4,967","5,717",410,"511,870","112,071","342,277","89,228"
Texas' 2nd,TX-02,Republican,Dan,Crenshaw,2018,1984,Man,White,Christian - Protestant - Methodist,No,Re-elected,37.9,60.7,31.6,63.3,34.1,65.9,0,0,,,,53.1,27.1,12.3,5.5,2.8,0.3,63.9,20.0,11.5,3.4,0.8,0.1,37.7,129,41.5,153,37.4,271,362,"321,027","121,722","194,830","251,227","79,505","159,143","230,287","78,496","151,791",0,0,0,,,,,"766,987","378,509","232,511","100,382","43,253","22,317","2,432","557,917","296,409","151,304","68,462","30,513","15,876","1,645","470,761","300,728","94,386","54,139","16,074","3,675",558,"471,616","177,928","275,302","114,292"
Texas' 3rd,TX-03,Republican,Keith,Self,2022,1953,Man,White,Christian - Protestant,No,Open Seat - Retired (Van Taylor),42.0,56.4,34.0,60.0,36.9,60.5,0,0,,,,59.4,14.3,10.2,13.7,2.7,0.2,69.3,10.5,10.3,8.8,0.9,0.0,47.6,48,48.0,95,36.0,279,363,"362,332","152,283","204,522","271,327","92,154","162,667","271,256","100,121","164,240",0,0,"6,895",,,,,"766,987","429,281","124,107","84,898","111,888","21,934","1,848","559,329","332,029","80,057","56,991","76,459","15,296","1,182","477,774","331,247","50,031","49,240","42,010","4,311",184,"492,870","234,829","313,228","150,504"
Texas' 4th,TX-04,Republican,Pat,Fallon,2020,1967,Man,White,Christian - Roman Catholic,No,Re-elected,36.4,62.4,30.5,64.8,30.9,66.7,0,0,,,,63.0,12.4,9.7,11.8,3.2,0.2,73.4,9.6,9.1,6.2,1.6,0.1,42.1,89,39.5,180,44.5,199,364,"344,380","125,331","214,733","265,256","80,818","171,923","256,009","79,179","170,781",0,0,"6,049",,,,,"766,987","456,408","109,555","80,358","98,443","26,046","1,523","577,526","363,615","71,788","56,043","68,304","18,424","1,013","500,207","367,311","47,818","45,592","30,869","7,823",306,"500,877","210,922","332,051","131,008"
Texas' 5th,TX-05,Republican,Lance,Gooden,2018,1982,Man,White,Christian - Protestant - Restorationist,No,Re-elected,38.2,60.6,33.9,62.8,33.9,64.0,0,0,,,,52.4,25.8,14.2,5.3,3.3,0.1,62.1,17.5,14.8,4.3,1.1,0.0,21.8,390,24.1,400,47.2,177,365,"298,176","113,821","180,707","241,989","81,979","151,941","211,965","71,930","135,595",0,0,"4,440",,,,,"766,987","367,502","226,402","118,843","40,568","25,137","1,258","573,597","300,372","148,251","81,400","30,519","18,654",856,"485,555","301,667","85,082","71,650","20,810","5,550",208,"490,324","106,817","279,146","67,217"
Texas' 6th,TX-06,Republican,Jake,Ellzey,2021 Special,1970,Man,White,Christian - Protestant,No,Re-elected,37.4,61.3,32.5,63.7,0,100,0,0,,,,48.8,30.2,14.6,4.3,3.2,0.3,59.4,21.3,15.4,2.9,1.0,0.1,23.1,368,27.3,349,43.2,216,366,"281,938","105,417","172,963","225,564","73,237","143,595","149,321",0,"149,321",0,0,0,,,,,"766,987","344,553","259,476","117,497","32,487","24,714","2,291","572,594","279,352","173,016","83,603","24,448","18,081","1,468","467,679","277,827","99,540","71,909","13,470","4,549",487,"476,407","109,920","250,833","68,471"
Texas' 7th,TX-07,Democratic,Lizzie,Fletcher,2018,1975,Woman,White,Christian - Protestant - Methodist,No,Re-elected,64.2,34.5,62.5,32.6,63.8,36.2,0,0,,,,30.2,28.3,19.6,21.4,2.0,0.2,39.1,21.2,20.4,18.6,0.6,0.0,48.4,47,68.6,12,12.3,411,367,"279,261","179,327","96,257","214,210","133,905","69,728","181,829","115,994","65,835",0,0,0,,,,,"766,987","210,438","230,614","160,142","164,911","15,986","1,592","594,919","179,683","168,560","116,791","127,236","11,783","1,066","447,355","174,719","94,637","91,238","83,389","2,663",100,"523,436","253,297","165,414","113,486"
Texas' 8th,TX-08,Republican,Morgan,Luttrell,2022,1975,Man,White,Christian - Protestant,No,Open Seat - Retired (Kevin Brady),35.8,63.0,32.1,64.0,30.5,68.1,0,0,,,,48.8,29.7,13.1,6.6,3.1,0.2,58.8,21.7,13.5,4.9,0.9,0.1,30.3,241,33.5,261,39.0,258,368,"312,347","111,737","196,658","227,290","72,905","145,384","224,968","68,715","153,127",0,0,"3,126",,,,,"766,987","345,586","249,527","109,718","51,665","23,942","1,625","565,897","276,028","167,949","74,409","37,361","17,324","1,019","466,217","273,914","101,265","63,022","22,769","4,144",329,"470,950","142,514","253,158","84,920"
Texas' 9th,TX-09,Democratic,Al,Green,2004,1947,Man,Black,Christian - Protestant - Baptist,No,Re-elected,76.2,22.7,77.0,19.7,76.7,23.3,0,0,,,,13.9,36.4,38.6,11.2,2.2,0.2,18.9,24.8,47.2,8.5,0.4,0.0,31.3,220,55.8,48,8.4,427,369,"256,506","195,428","58,355","208,073","160,230","41,067","163,607","125,446","38,161",0,0,0,,,,,"766,987","95,246","301,525","293,568","81,086","17,656","1,278","565,956","78,651","206,142","218,536","63,617","12,541",895,"438,725","83,124","108,611","207,106","37,151","1,881",107,"478,173","149,528","76,382","42,591"
Texas' 10th,TX-10,Republican,Michael,McCaul,2004,1962,Man,White,Christian - Roman Catholic,No,Re-elected,39.8,58.6,34.0,60.2,34.3,63.3,0,0,,,,59.5,22.0,10.4,6.2,2.4,0.2,67.1,16.9,11.5,3.4,0.8,0.1,39.0,117,45.6,119,36.5,277,370,"339,628","135,094","198,897","263,788","89,622","158,886","251,937","86,404","159,469",0,0,"6,064",,,,,"766,987","429,742","191,251","83,934","49,513","19,569","1,480","591,007","351,567","129,974","61,608","36,361","14,435","1,000","507,746","340,682","85,847","58,535","17,340","3,850",384,"481,774","187,887","304,588","138,923"
Texas' 11th,TX-11,Republican,August,Pfluger,2020,1978,Man,White,Christian - Protestant,No,Re-elected,29.1,69.5,26.9,69.1,0,100,0,0,,,,47.7,35.2,12.4,2.9,2.9,0.7,52.7,32.5,11.4,1.8,1.1,0.3,22.9,372,29.4,320,37.2,272,371,"267,919","77,977","186,084","219,458","58,948","151,570","151,066",0,"151,066",0,0,0,,,,,"766,987","334,920","295,916","104,802","23,349","22,244","6,034","567,819","270,981","200,105","70,145","16,464","16,297","3,748","512,333","270,239","166,631","58,288","9,122","5,386","1,311","475,619","108,935","236,199","69,431"
Texas' 12th,TX-12,Republican,Kay,Granger,1996,1943,Woman,White,Christian - Protestant - Methodist,No,Re-elected,40.1,58.3,34.6,60.2,35.7,64.3,0,0,,,,58.9,21.7,12.0,5.1,3.0,0.3,67.2,17.6,10.7,3.3,1.0,0.0,33.2,187,38.5,190,41.3,237,372,"324,606","130,235","189,089","248,658","86,025","149,773","237,979","85,026","152,953",0,0,0,,,,,"766,987","421,066","188,697","101,731","40,567","23,842","2,323","580,455","341,653","125,768","69,461","29,723","17,459","1,491","512,781","344,359","90,362","54,899","17,042","5,317",188,"497,346","164,974","313,611","120,834"
Texas' 13th,TX-13,Republican,Ronny,Jackson,2020,1967,Man,White,Christian - Protestant - Restorationist,No,Re-elected,26.5,72.0,22.1,73.5,24.6,75.4,0,0,,,,62.0,24.6,7.5,3.0,3.5,0.2,69.5,20.0,7.1,1.8,1.4,0.1,24.6,337,29.0,327,49.4,156,373,"299,331","79,206","215,372","255,390","56,429","187,605","214,677","52,910","161,767",0,0,0,,,,,"766,987","445,745","215,932","62,951","24,575","27,274","1,615","585,231","363,053","144,154","44,023","17,643","20,339","1,049","536,386","372,793","107,163","38,086","9,831","7,770",435,"493,335","121,231","324,444","93,964"
Texas' 14th,TX-14,Republican,Randy,Weber,2012,1953,Man,White,Christian - Protestant - Baptist,No,Re-elected,35.0,63.6,33.9,62.4,29.8,70.2,0,0,,,,56.0,22.4,16.2,3.5,2.5,0.1,61.6,17.8,17.2,2.5,0.9,0.0,24.3,340,29.5,318,43.4,212,374,"314,088","110,036","199,675","264,490","89,714","164,915","213,149","63,606","149,543",0,0,0,,,,,"766,987","404,463","192,809","130,216","27,828","19,810","1,171","585,292","327,812","130,969","94,668","20,408","14,715",782,"531,951","327,458","94,567","91,343","13,164","4,646",113,"513,217","124,967","298,180","88,089"
